,INC,OUT,TEN,MCH,BAN
2912,122915.6,8.472212,10.48284,230.1051,1308.7086
2913,79117.6,11.14249,2.457741,92.45514,709.6900125
2914,36415.41,5.620259,5.006746,164.9647,1221.36675
2915,6528.33,5.902462,17.53363,199.9902,2517.584249
2925,20537.04,10.19137,10.7668,204.9797,1412.381474
2926,98436.93,11.2239,4.847252,219.9902,946.5642973
2930,65905.54,12.21062,5.656086,152.5022,859.2099751
2931,24271.95,7.262788,8.840599,194.9744,1209.038145
2933,6932.32,8.665467,9.417302,245.147,1860.127661
2936,16447.16,8.521897,32.97693,149.9621,3035.613983
2944,17670.66,6.969893,10.3362,222.6143,1776.804483
2945,34492.59,6.850694,12.24574,184.9797,1822.961538
2951,10121.11,10.67622,11.05993,242.6143,1567.299499
2959,104867.5,5.84912,8.259385,184.9963,1262.417547
2962,35404.27,6.599123,5.464488,172.5104,812.928535
2966,70043.21,11.40364,13.16571,210.1051,2052.656051
2971,46151.13,9.278879,1.450219,162.4608,877.1087708
2973,13230.67,12.05681,3.326476,149.9483,505.5009987
2980,19990.91,5.582356,2.117403,182.4676,885.4473166
2981,50965.27,14.22707,2.251237,245.147,1389.833754
2982,32987.01,12.62145,2.089917,230.1344,900.0678019
2983,96753.8,11.13605,10.94284,232.6415,1423.721197
2984,30207.09,0.9952896,15.39419,207.6094,1911.199623
2986,86896.2,8.212326,9.349103,127.4887,1087.694968
2987,29782.39,13.7683,15.04337,265.147,1851.332322
2989,18493.95,11.00436,4.327078,164.9889,779.2981636
2992,19427.81,6.718432,2.080255,265.1283,830.8201063
2993,117623.7,12.51012,13.44855,162.4653,1927.327764
2994,5317.94,6.133776,2.847117,159.9794,1075.372195
2995,8461.79,8.458739,10.72393,220.1149,1934.182617
2996,84399.36,12.85535,2.1782,152.4624,1059.664803
2999,66148.83,7.718284,3.000251,235.1372,1374.762505
3000,26190.19,9.88811,7.916586,162.5005,1259.881706
3001,145569.5,12.87677,2.258878,174.9919,755.0711809
3003,48267.33,6.566714,5.944147,164.9853,1429.709066
3004,15864.7,14.3962,3.255652,242.6281,1021.343044
3005,37734.22,16.64886,1.868309,245.1457,922.5780039
3006,14433.56,8.733939,13.46637,255.1198,2088.717973
3013,44779.1,6.280831,9.539097,255.1336,1965.90329
3015,5505.74,6.224176,7.179432,174.9882,1330.308571
3016,58836.68,13.62664,6.971589,210.1518,1277.067543
3024,44900.84,10.03005,7.342789,262.6106,1221.605576
3025,67156.75,7.163319,1.813125,149.9598,492.3321314
3026,28738.5,10.653,20.95648,200.1323,2733.904187
3027,63286.15,11.34582,18.47081,132.466,2382.03067
3029,5099.11,18.40676,17.2501,187.656,2035.111954
3032,27157.3,13.14802,7.311512,184.9647,943.8571029
3033,43620.71,10.92788,13.98482,275.1336,2044.80443
3034,36149.29,4.48145,18.24928,232.6378,2515.478194
3039,43618.17,8.917382,7.72199,252.6378,1282.858382
3040,75452.77,7.876098,2.10678,217.4725,589.198137
3041,43098.2,9.071716,3.518534,210.127,973.9939163
3043,37993.51,12.03535,2.266934,212.6415,1214.128652
3045,13138.02,12.50981,7.5636,187.656,1183.25467
3046,27675.71,4.656974,12.00194,267.6427,1990.707874
3048,32745.98,12.76804,2.431373,137.4836,768.6735365
3050,52558.45,5.932274,21.13934,232.6707,2483.369395
3055,94836.83,11.47009,6.967998,257.6375,1900.983013
3056,65435.46,4.834122,6.515297,137.4698,1109.320307
3058,34127.24,13.31608,7.296904,164.967,1343.619348
3059,42517.98,10.58815,7.032433,245.1283,1818.572601
3060,61879.76,10.58433,17.09722,212.6228,2397.112902
3062,78712.17,8.473613,8.287531,152.4624,1530.742396
3063,33869.92,12.20023,2.437932,169.9447,381.1393824
3066,41550.85,10.53385,10.02202,202.4433,1150.220789
3068,129628.7,10.60642,11.91973,200.1323,1860.602438
3074,14090.14,11.48341,1.689999,192.4567,553.9352596
3077,22985.19,10.82436,11.15074,162.4676,1768.733372
3080,38867.93,4.711767,4.267801,172.4567,1078.288288
3081,54741.36,10.85027,1.294635,197.4725,1091.519949
3082,62709.94,11.19605,2.168042,159.9476,782.6074848
3083,53227.7,15.29979,8.268061,232.6228,1388.043021
3085,18946.77,10.89639,7.733033,149.9483,1099.299416
3086,27134.99,11.3254,6.446693,129.9621,1459.309498
3089,24130.48,6.425239,20.74516,267.6427,3080.29312
3094,35801.05,11.04908,3.046588,204.9496,793.3207298
3095,26435.11,11.2124,1.365304,210.127,1093.192377
3098,27549.98,8.76848,10.59517,182.4433,1587.727149
3100,25114.38,9.473029,3.493433,192.4404,882.4522754
3101,29712.43,5.453667,10.31129,179.9794,1128.898886
3103,34502.38,11.37883,3.267702,187.6094,1271.632278
3104,8191.55,9.5481,1.891666,172.5034,438.8951303
3106,65905.06,8.642574,2.290777,124.9607,599.8774496
3108,15539.98,10.54741,9.27204,187.6094,1728.999287
3114,19734.93,9.326261,1.304537,159.9476,820.0487803
3115,7399.99,11.90764,17.15829,222.6143,2541.621959
3117,14589.73,11.31727,3.213888,242.6106,1264.000346
3118,44039.11,11.02812,11.00718,172.4579,1373.225547
3119,29538.29,11.87094,10.18298,225.1457,2083.35956
3120,160589.2,5.96299,6.693474,129.9598,1301.156073
3122,35976.11,12.63329,3.62899,162.4689,582.9171773
3125,54010.14,10.53608,8.201372,245.147,1822.362908
3126,48487.99,9.437887,4.606587,220.1185,893.3552968
3128,88400.03,14.57549,6.21102,222.6143,1494.533376
3129,59983.38,9.493706,2.048055,235.1591,763.5474617
3133,22272.17,5.922697,6.631092,287.6427,1329.56935
3134,40760.02,12.14774,9.389883,245.147,1839.782656
3138,88294.82,13.60515,5.43842,222.6143,1559.647223
3139,90583.52,5.539493,2.518069,177.6508,921.6983239
3141,36899.75,16.87597,9.873195,210.1051,1774.439822
3143,46677.89,5.107328,2.408011,139.965,1117.651858
3144,97020.52,6.686068,3.876369,120.0049,966.7789453
3145,19297.41,8.97627,7.713222,162.4982,978.4083285
3146,117185.4,8.042299,6.566149,192.4885,776.2140464
3153,52174.46,5.638287,7.930205,197.4725,1708.507227
3157,13631.29,10.70974,3.589597,287.6427,992.9856288
3158,22294.46,16.67865,4.123006,190.127,1621.897996
3160,78517.82,9.566023,2.312021,240.1149,908.2440178
3164,9302.37,9.578665,15.12639,197.4725,2025.467869
3165,9443.85,10.05121,6.894406,174.991,1045.674943
3168,70138.08,6.566112,22.60375,187.4673,2796.815399
3169,53863.95,10.70363,9.910534,175.0048,1502.652508
3170,21183.28,10.97771,1.597599,204.9797,679.9648888
3172,30511.85,6.796972,9.254257,197.4702,1574.095143
3173,42504.3,8.178814,13.262,222.6654,1623.298167
3175,40668.61,5.730434,12.05486,204.9797,1406.621323
3176,1817.99,9.617616,8.915226,162.4833,1586.632329
3179,12750.09,12.80149,1.324008,117.4835,284.4922663
3180,80536.9,13.15184,9.000072,172.4871,1170.521193
3182,111779.6,7.214022,6.815025,139.9512,1344.195225
3186,57025.5,11.24987,1.453865,139.9349,928.6314289
3188,18088.6,6.659319,5.714934,182.4433,1215.356987
3189,7434.02,14.35718,21.12911,255.1336,3186.79335
3191,24740.03,6.926083,9.343412,210.1051,1703.524533
3192,32733.34,8.516783,6.735348,177.4945,1499.696874
3194,20657.67,6.382829,8.373701,222.6792,1362.599478
3197,40651.57,17.70648,11.93299,182.4433,1758.68213
3201,19228.48,13.46555,4.525491,232.6378,1392.809918
3207,78317.51,9.637687,6.678303,162.497,1307.120014
3208,22667.79,9.57821,3.212519,139.9349,897.8110864
3209,66420.62,10.15947,2.54348,137.4836,933.5522742
3211,41877.51,12.9092,5.288444,144.9889,1399.307542
3212,17768.57,3.093082,1.832601,132.5127,620.1308589
3216,18025.26,12.82617,4.939997,149.9483,693.5702614
3217,38472.15,8.947076,15.51348,182.4433,2224.378227
3218,22517.47,5.610881,9.556572,212.6228,1872.755243
3220,28937.58,10.64353,7.035161,207.6386,1071.748463
3222,4631.67,6.383836,13.31462,232.624,2099.171991
3223,37535.82,11.74644,1.862828,192.4404,553.0231321
3226,18863.86,8.25657,2.339183,245.1612,941.6039037
3228,71364.52,9.265037,10.71719,257.6513,2061.503839
3231,98555.98,3.199247,8.539485,182.4538,971.9322124
3235,56961.06,7.753207,4.14274,220.1615,1012.974384
3236,38960.89,10.25011,5.18336,152.466,655.4429632
3239,48318.32,6.346383,3.1741,169.9447,462.4081269
3240,68325.35,12.25181,3.209982,194.9744,605.6512541
3241,43121.79,12.06657,13.02762,182.4653,1434.719912
3242,71340.92,11.39258,1.625652,197.6288,691.1647876
3244,20761.5,6.827248,6.645392,137.4616,1037.253154
3248,3174.98,7.394984,9.880576,197.4725,1602.19464
3249,9437.06,11.11128,11.63547,187.6094,1862.789527
3250,8698.92,4.821467,5.929212,222.65,1062.121627
3251,48448.03,9.823796,5.875553,277.6375,1282.671616
3256,3514.8,5.808195,7.988116,154.9618,1571.791129
3257,30388.27,12.16211,10.47789,147.4713,1259.837146
3261,17202.87,10.43721,1.916489,174.9618,563.1178513
3263,71453.49,13.10218,1.532436,124.9607,535.7389183
3264,38594.93,10.22177,12.7895,267.6647,1736.70174
3265,11257.58,13.42202,8.640886,157.4698,804.0993561
3270,34784.01,15.60533,8.692007,204.961,1041.036664
3272,35168.77,12.45757,1.524132,207.6094,757.2197489
3274,20179.28,6.955194,2.327566,187.4974,1117.725477
3275,29491.37,9.924365,1.764563,192.4705,602.3082109
3279,41443.9,12.89459,5.599131,137.4616,721.4679959
3281,14413.03,6.292876,5.207616,207.6094,990.5923177
3284,44641.21,11.64702,1.932645,172.4705,1102.197408
3285,10881.57,9.797301,16.5488,204.961,1927.803648
3286,6992.92,10.66418,22.25056,182.4608,2162.669491
3290,32865.97,13.09743,6.207517,242.6281,1071.774579
3292,80363.72,10.34705,7.182107,204.9634,1020.408124
3295,54417.19,4.879655,9.961602,167.4564,1086.270579
3296,34545.05,10.86219,9.244926,184.967,1189.205287
3297,23753.54,7.064722,3.088732,92.45514,785.2993593
3298,72873.27,12.13928,2.645653,245.175,1076.444999
3300,28955.02,6.68792,4.459961,127.5112,545.6056589
3305,16577.49,11.40334,14.24378,187.4811,2255.363032
3306,49844.68,11.28003,4.189207,137.4616,722.927922
3307,24077.35,10.11956,2.443144,232.6228,879.1284854
3308,11960.32,13.96143,4.95874,252.624,877.7033783
3310,50334.51,12.28017,6.365101,187.656,1122.270266
3311,29217.49,8.928833,7.010649,265.147,1308.576837
3312,24005.64,8.330352,15.3889,265.147,1949.172062
3314,16288.42,9.475122,6.908158,242.6143,1064.75404
3315,28911.74,7.731174,7.146126,230.1051,1413.736327
3316,30663.14,6.69772,4.656535,255.1372,1012.460755
3322,17822.29,8.484795,7.348682,240.1149,1113.10611
3323,62238.79,12.01782,1.683285,265.147,887.1803664
3326,34132.82,9.622636,1.786765,235.1417,1318.882817
3328,44313.68,7.552868,7.131841,235.1417,1741.054382
3332,81902.07,9.610898,8.442986,182.4433,1450.000546
3339,13642.29,13.94164,7.891654,182.447,985.2729584
3340,72454.65,7.802625,18.62057,235.1417,2654.737765
3343,95261.66,8.596007,8.997315,139.965,1483.797409
3345,48511.64,7.602007,20.0119,194.9663,2739.364415
3346,38577.14,9.556195,4.060006,235.1555,1446.866289
3347,58555.84,11.86282,9.176772,184.9496,1523.800316
3348,63955.4,7.043024,1.822794,210.1518,1006.003672
3351,20652.62,10.5114,5.179771,275.1198,1283.308128
3352,5288.46,9.197331,7.439729,149.9776,1033.91479
3355,71043.31,15.13755,1.1426,147.4421,250.4817182
3356,52728.01,9.491553,4.767276,147.4564,1045.602146
3358,6034.37,10.00402,9.873117,235.1555,1967.928007
3363,29599.19,12.75765,8.924108,230.1344,1504.498094
3365,39434.88,14.79074,7.869508,275.1198,1206.792948
3368,11332.09,6.827972,12.82008,207.6094,1643.441405
3369,2260.89,9.632999,10.3665,210.127,1526.714907
3370,29224.99,2.589804,9.060745,104.9643,1161.650257
3373,26986.49,11.34716,11.59206,127.4783,1627.688937
3374,23856.19,7.636536,4.38777,127.4421,890.2145776
3377,45571.68,4.211338,5.624237,255.1336,1674.511863
3379,29094.86,5.907805,8.53275,92.45514,1122.62327
3383,25057.85,16.48878,2.543632,245.1283,1286.962111
3384,74396.6,8.955496,1.320603,194.9663,924.0477339
3385,45840.55,8.898744,12.15758,117.4392,1618.001407
3392,31515.73,11.28383,3.239188,159.9942,500.3610113
3393,31020.23,9.604833,9.151527,230.1051,1396.341948
3394,7489.53,11.43976,4.947213,242.6573,1014.229725
3395,53461.96,7.629733,9.074838,194.9699,1097.005959
3396,4769.63,9.05247,3.409799,242.6143,740.0394011
3397,159113.5,8.807502,7.557333,204.9634,1262.139061
3399,53519.74,9.550764,5.996824,252.6378,1009.804308
3402,42450.26,11.96125,3.545553,152.4624,1060.105051
3403,7101.56,9.913533,6.612935,114.9658,944.6665184
3404,47190.38,12.94384,10.07068,237.6549,1919.953096
3405,17558.9,8.628832,4.116596,157.4836,600.3283664
3408,20091.91,9.556514,14.17544,149.9776,1535.243963
3412,53710.84,8.620735,7.556151,149.9776,962.6412103
3413,44802.98,10.77758,5.879094,179.9794,713.2732917
3415,52736.32,10.82567,2.579229,230.1344,860.7975297
3417,71445.14,12.14493,3.944467,220.1149,1261.505669
3418,35979.55,10.98304,5.360993,147.4564,1027.720431
3420,23707.83,9.62737,7.151009,245.1457,1589.194648
3422,13755.56,14.35104,8.016341,182.4762,1033.144943
3425,24979.03,6.330446,5.685414,270.1604,1812.910095
3426,41375.24,14.25234,3.511593,242.6281,1172.010209
3427,39999.89,10.86174,4.075856,192.4567,721.7486176
3428,31038.27,9.217836,4.741795,207.4974,855.8268713
3429,13616.82,11.92718,10.28514,247.6647,1907.528361
3431,56077.86,5.736246,5.387532,230.1344,1197.221097
3440,5508.83,12.86713,4.638114,192.4705,807.7008528
3441,34538.89,5.275573,5.358251,162.4608,1259.0664
3450,33208.17,6.931765,4.165508,262.6106,1053.191872
3451,40386.0,10.75178,5.360574,212.6415,1342.598456
3452,41141.29,10.53942,6.416264,152.4798,1024.169439
3453,36679.13,10.47542,3.924177,127.4586,757.4450596
3454,59694.68,8.789317,8.977196,245.1283,2036.889178
3459,69335.71,5.619559,7.732188,207.4974,1051.673689
3463,31719.35,6.021087,3.648755,162.4653,1078.773197
3466,121055.6,7.246841,7.047021,262.6106,1260.9421
3468,19167.82,12.08713,1.450971,162.5005,356.9526336
3470,59610.65,5.672413,3.152098,162.4526,696.7035556
3475,1616.02,8.845497,19.6617,214.9663,2176.358333
3476,21225.8,10.65169,10.89627,204.961,1332.165747
3477,11673.7,15.51193,5.481792,184.9853,971.649096
3478,80780.17,14.93255,6.038648,222.6143,1477.559089
3482,32386.97,12.22531,15.71625,187.4811,2361.62202
3486,22418.92,13.73809,8.351399,240.1149,1261.564075
3488,26817.82,12.55686,2.569515,159.9476,907.3050831
3491,91355.72,17.41601,11.4264,202.4433,1145.984358
3492,16288.49,10.28871,13.163,174.9882,1918.9486
3493,15953.2,10.4603,2.057502,179.9476,551.7257141
3496,7985.88,12.10548,1.359104,194.9992,714.3448036
3499,13961.97,17.90595,7.349571,149.9483,863.2029351
3501,26071.16,7.630385,6.081227,200.1323,1409.589822
3507,33953.37,12.00063,2.857213,232.652,1031.032132
3508,17165.11,14.57009,8.187262,169.9928,808.4971819
3510,4048.78,10.85527,3.155188,242.6143,911.7679224
3515,20297.39,11.52687,4.444135,139.9349,1078.567268
3518,71843.2,6.911112,8.346499,152.4579,1456.082414
3521,61325.92,8.735032,13.27794,240.1149,1570.153315
3526,39369.75,10.85287,11.16386,182.4538,1317.388693
3527,24813.82,10.86587,4.380312,232.6228,1046.538825
3528,7111.66,10.51656,8.096457,159.9642,1054.806106
3532,31746.59,7.269381,5.186633,139.9349,1485.319376
3533,37585.88,11.89774,12.00677,245.1283,2177.704307
3535,79280.36,13.42226,5.886852,172.4441,842.193169
3538,28758.05,8.656392,19.70229,247.6647,2850.191042
3540,4647.27,9.062396,10.06945,194.9699,1125.724207
3543,24352.1,12.44739,13.08183,220.1323,1525.934554
3548,18071.91,11.29955,7.138798,129.9621,1497.624239
3549,57982.69,7.607505,3.59353,255.1555,950.0977853
3551,13474.86,4.41554,9.49793,207.6094,1472.144905
3554,42118.19,13.48891,6.933201,232.6415,1279.335621
3555,125660.1,2.205001,16.08074,220.1149,2310.814138
3561,32710.04,6.272973,7.83307,235.1417,1742.049983
3574,63127.05,9.433863,7.303501,187.6094,1477.901329
3577,44776.03,5.891678,24.84802,197.4945,2499.22788
3578,15584.37,10.72976,8.443528,220.1185,1280.600763
3581,4191.82,7.351756,1.280342,220.1615,761.9185367
3582,7582.93,15.43566,16.76542,172.4555,1771.904961
3585,32617.88,3.630705,6.394005,187.4673,1420.169187
3586,51544.62,8.39742,5.72421,175.0062,1208.719407
3589,38742.66,11.66628,2.840185,214.9663,915.3457897
3592,35820.71,7.873264,14.60884,182.4833,1634.207671
3593,48079.33,8.415408,14.75827,182.497,1524.896385
3596,31660.74,11.94572,23.12261,165.0113,2366.107617
3598,35764.01,11.36004,8.642257,255.1555,1553.215778
3599,9823.4,8.527507,5.760318,197.6288,966.3793761
3601,125769.6,4.92053,7.431055,172.4567,1283.018595
3602,3492.34,10.19444,10.56737,265.1283,1524.959035
3610,67258.0,10.36244,11.18714,192.4885,1235.76897
3611,63089.7,8.048411,9.349363,222.65,1512.125761
3613,44238.22,9.252428,2.368597,162.4526,522.4324646
3614,46451.52,11.48758,1.364515,149.9447,988.3464184
3615,26074.94,9.27668,13.77358,232.6415,1672.058732
3619,50015.49,5.523528,3.02742,200.1323,1246.012987
3622,56844.86,12.18916,15.37783,172.4848,1819.640333
3624,18231.57,10.52034,13.57249,175.1331,1541.284939
3625,9967.84,4.199369,20.89442,220.1615,2210.526102
3626,35924.8,2.924418,7.565171,149.9741,1541.0921
3629,27579.75,0.2322795,7.280799,212.6415,1716.755804
3631,43471.21,13.65097,19.49059,235.1555,2709.337012
3633,40957.31,3.977098,1.273256,245.1612,985.96179
3634,54411.48,9.078472,2.871903,152.4742,1262.175265
3636,23804.97,10.1896,1.110729,210.1518,724.2830732
3638,27953.84,9.577273,3.613491,204.9797,755.3426141
3640,24008.52,14.56157,5.799929,179.9794,702.2310933
3643,47854.43,11.04991,11.6573,162.4713,1447.576599
3647,71254.24,11.303,20.87125,177.6508,2441.911507
3650,7401.68,5.864437,12.38916,152.4579,1814.711402
3651,15012.17,9.70902,7.934658,147.4783,1031.328337
3658,17570.65,11.75305,2.353582,169.9928,338.0121063
3661,152972.9,10.58648,14.70737,164.9715,1905.720335
3663,30433.22,7.860547,9.321719,162.4833,1419.94259
3672,20454.49,8.80106,5.096104,117.4392,980.9842958
3679,14917.11,12.14053,3.235443,127.4783,1022.929869
3681,33377.2,6.789145,8.808902,172.4441,1034.993917
3688,34620.48,7.164228,8.116071,172.4624,993.0023112
3689,17176.57,8.619073,7.490867,182.497,939.4887657
3692,26175.98,13.23246,7.283366,139.9512,1185.85182
3693,66253.35,7.499925,1.866832,149.9707,427.8088852
3694,17835.23,10.52728,2.240146,187.656,722.8349685
3695,48268.53,9.994249,3.992629,152.4742,1261.333501
3697,10124.99,5.058771,10.35779,127.4421,1612.488802
3700,31693.07,12.21299,16.64015,182.4433,2159.000591
3702,42568.16,13.74841,6.318781,195.0062,907.5139744
3703,85352.98,11.02262,17.18815,255.1336,2692.714225
3704,10773.24,7.381825,2.14479,104.9781,951.0274665
3705,60834.36,8.31138,9.19773,142.5007,1697.166405
3706,25009.73,12.10369,5.88788,162.4827,871.4588583
3707,41831.89,13.45145,11.21368,242.6573,1819.192603
3712,7141.05,15.96237,7.2247,164.9889,1060.670899
3713,36983.01,7.872305,4.548296,162.4833,1143.803066
3714,84067.95,7.742301,19.2087,192.4567,1928.36236
3720,99120.55,9.959672,5.315954,232.652,1163.644754
3722,62575.22,4.259613,4.473582,142.4689,1116.476714
3723,19168.31,9.946962,4.926111,227.4754,856.9298283
3724,17038.61,12.52276,16.22394,197.6288,2060.236225
3729,33565.09,12.43999,3.284958,182.4608,778.200989
3730,13813.36,11.5956,5.645298,174.9744,1268.042248
3736,20592.92,9.591346,14.7094,182.4538,1700.981258
3739,36616.04,8.281005,1.481306,207.6094,650.9200141
3740,68426.04,9.128286,16.55879,257.6513,2509.367174
3741,77751.56,9.30537,2.657783,252.624,942.1751694
3742,74229.42,3.936842,12.29093,204.961,1687.611214
3744,147682.0,6.285394,9.741749,162.4676,1626.329435
3745,114160.2,11.00657,15.49078,174.9581,2175.607761
3746,15905.44,12.18608,5.962119,287.6427,1288.594508
3747,39804.48,4.167453,3.831822,257.6549,1134.240308
3749,9708.23,11.22367,8.980916,222.6326,1931.414865
3750,38186.34,14.66477,16.05745,117.4392,1943.981469
3753,40195.57,11.82811,7.646165,114.9658,907.2332556
3756,8406.68,6.042225,2.560691,207.6386,751.4491239
3758,10762.84,8.770303,9.231083,192.4885,1066.382948
3760,2842.7,9.6523,3.811111,200.1652,892.372841
3762,16514.35,7.611287,12.66908,174.9882,1901.748017
3763,14759.93,7.255201,4.860179,162.4608,1354.828783
3764,14666.27,13.62518,4.610249,184.9634,1403.371015
3766,23838.68,8.892449,8.249394,192.4705,1118.312856
3769,64905.5,10.93233,10.33785,242.6106,2038.559634
3770,31192.93,9.422323,10.81182,290.1604,1822.617538
3771,28158.14,4.524233,1.24728,194.9768,544.6911156
3773,29614.14,14.90844,4.745801,194.9663,1236.530575
3774,20532.13,12.76985,3.613493,222.6281,1385.346757
3775,43579.88,12.00434,6.830372,252.6378,1104.049328
3779,26317.3,11.67333,17.16447,245.1283,2519.749676
3780,17942.27,10.35534,4.297488,212.6415,1402.733623
3781,59065.06,7.908482,5.306649,182.4608,867.400478
3783,11989.65,13.48068,10.13181,207.4754,1738.461046
3784,17656.58,11.14381,9.345696,202.6829,1711.417233
3785,13760.2,9.606129,1.124104,257.6549,906.3706236
3787,63208.86,14.14302,3.924965,245.1457,1217.513281
3789,73661.69,10.27807,2.555762,200.1652,914.9491958
3790,40982.78,8.494651,9.747138,245.132,1677.870071
3794,94926.96,12.63304,2.002856,222.65,729.4156023
3795,24989.2,12.70325,17.05378,217.4702,1921.943744
3796,34547.55,11.26004,3.998314,159.9794,987.7767172
3798,131265.4,11.18582,12.28371,287.6427,1873.849553
3802,27942.44,10.55184,14.09379,169.9447,1439.393149
3804,12181.61,12.17617,12.00591,192.4404,1318.124689
3808,80948.63,10.16394,7.61586,194.9525,1402.943949
3809,78118.48,8.47218,2.942297,174.9919,762.6142063
3810,128906.6,8.204572,2.357852,192.4404,606.098118
3813,54984.96,11.34717,2.398402,220.1615,840.4153973
3814,33371.16,13.89541,5.738405,255.1417,1159.773784
3815,24940.42,14.0011,7.232429,207.4754,1575.575608
3816,53627.3,9.206239,3.895892,225.1457,1494.926003
3820,38734.57,14.65844,11.62388,162.4526,1415.214639
3821,77124.99,9.069088,9.932123,152.4579,1734.8206
3831,14908.11,7.799113,6.209949,197.484,1537.896278
3833,8936.02,5.771475,7.413447,257.6549,1469.056257
3834,60581.95,15.01046,8.514329,162.4827,1269.863425
3835,37494.5,9.773637,10.86482,197.484,1877.408606
3838,7920.44,8.638334,2.771756,242.6106,1274.226078
3841,50083.6,11.1957,9.742042,230.1344,1647.527241
3842,41299.07,11.97677,7.852216,197.6288,1274.638992
3843,70822.64,7.594165,10.03423,240.1149,1373.050161
3844,33347.6,12.42915,2.93932,192.4404,824.1074963
3845,138723.0,9.996646,1.20533,212.6415,1192.839844
3849,23953.2,3.779416,12.674,139.9816,1504.092246
3851,36269.92,14.1032,14.26858,232.6228,1937.879436
3853,54288.64,13.25958,2.504861,252.624,900.8621208
3855,57641.23,8.776299,10.45843,197.4945,1240.211719
3856,57667.78,10.59311,21.42092,192.4404,2120.230349
3861,54406.78,11.22655,2.017622,242.6326,816.9425462
3862,16156.43,5.511326,9.643609,210.1051,1860.544496
3863,16383.33,10.8419,9.373591,220.1185,1315.586731
3869,128728.3,6.292755,18.4468,275.1198,2046.091342
3870,36227.83,7.029407,4.180338,124.9607,790.0442858
3875,102089.7,12.09225,7.623523,242.6143,1306.124464
3878,34945.56,6.281176,31.44123,214.9663,3069.097767
3879,22118.1,12.10602,9.213435,255.1417,1553.257429
3880,33861.89,4.980976,6.358996,242.6143,954.1842126
3882,71998.04,10.97395,8.081693,230.1344,1512.206567
3884,29559.75,7.408283,3.590398,267.6647,1173.536496
3885,13233.4,12.4846,12.5247,204.961,1555.075783
3886,60135.44,8.589777,5.257695,204.9634,1026.361306
3888,13597.74,7.941608,6.165028,194.9699,934.5432733
3889,68443.57,9.884995,20.66493,187.6094,2616.607102
3892,18847.36,11.47442,9.882614,190.1599,1596.133478
3893,25231.4,12.48017,3.657847,197.6288,978.0906718
3903,90902.55,8.111689,1.940789,142.4993,754.1266839
3904,93343.17,11.52428,7.495947,169.9447,826.366889
3905,13626.49,10.39457,15.88445,152.4579,2131.892874
3907,22021.4,9.36669,2.970609,194.9744,511.1215788
3911,32464.51,13.01916,13.04025,255.1417,1792.010429
3912,100860.9,10.24432,21.29638,154.9755,2558.308043
3914,49527.05,13.49982,5.145314,230.1051,972.1523011
3918,16585.68,11.84814,9.197686,162.4676,1685.817734
3919,32524.56,12.78424,7.816759,207.4811,1299.583627
3920,74249.58,8.414471,3.230823,184.9496,1178.011696
3923,101628.9,10.50151,2.567035,184.9785,717.8935328
3924,60781.41,14.55915,4.066843,154.9755,1192.457478
3933,42008.27,8.754383,7.369734,120.0049,1622.201707
3934,56427.16,2.526424,8.160495,162.4608,1689.545339
3935,48131.25,14.59806,8.30949,202.4433,1080.752449
3937,34638.98,13.91424,7.626943,207.6094,1227.038436
3938,11611.46,5.824936,2.326316,222.65,768.9098018
3939,6228.97,13.53181,2.142469,174.9882,1058.572083
3940,12501.26,9.501785,7.233075,252.624,1121.796023
3942,55521.06,9.276057,2.086344,242.6326,1110.320153
3943,26826.72,8.73874,13.41057,222.6609,1765.087747
3944,87147.55,9.947737,4.008932,204.9634,880.3136958
3945,17667.81,8.993714,25.43212,252.6378,2864.553994
3946,63932.89,7.540891,11.38257,162.4937,1294.33801
3947,68509.1,12.56449,13.25185,139.983,1639.020185
3952,60325.3,13.42292,3.08219,222.6143,1316.126296
3953,166553.1,15.43347,4.538742,142.4689,1368.093103
3954,41624.04,9.651504,8.525122,127.4887,889.7590173
3955,58974.46,8.895333,2.09202,207.6094,628.1057927
3960,55556.96,8.429886,10.29135,245.147,1859.062929
3963,20638.11,8.61041,7.890442,164.9715,1593.482092
3966,28665.69,8.174687,10.88054,235.1591,1480.104233
3967,24485.6,11.81952,4.198245,235.1591,1078.709113
3971,65782.7,9.664338,5.377803,242.6106,1465.534225
3973,50562.37,4.900081,4.418665,152.4742,1290.002306
3975,26943.66,5.200476,3.430472,287.6427,924.9352116
3976,72504.63,7.547212,9.104003,220.1185,1305.935649
3977,78193.51,13.00676,3.932102,129.9483,928.1223375
3985,189938.4,8.208604,6.833364,159.9805,798.557141
3986,64821.36,10.32806,3.250618,197.6288,889.1589238
3987,25832.88,7.75167,9.820347,169.9447,1044.205309
3988,16720.22,7.231501,3.488459,265.147,1023.807054
3991,22227.6,10.05201,1.399445,159.9794,901.9731056
3992,77013.22,12.35651,15.91192,184.9634,2214.777592
3996,13424.34,9.29595,26.06474,172.4705,2960.453451
3998,49705.64,9.060003,6.053801,169.9378,800.6201669
4001,73571.78,4.391327,7.038169,200.1465,1280.711037
4005,36113.68,10.72443,14.16299,212.6695,1890.634177
4007,27504.76,4.125868,2.438513,139.9678,520.3000287
4008,129473.6,8.367107,21.51433,232.6228,2554.531054
4010,41192.07,11.75093,4.541407,227.4754,895.8563668
4012,40129.49,4.955493,13.79595,187.6094,2034.534213
4013,43660.04,14.66262,2.09057,184.9634,1028.550477
